event_date,device_id,event_id,event_value
2017-07-23 06:14:44,bpRsNVMlhq,1,15.1443124772
2017-09-18 08:12:12,XJcOcoJajb,2,
2017-05-01 12:38:41,wVRxMIzCPT,2,
2017-06-25 19:13:16,IiQxbmjgqg,1,0.199422714915
2017-01-25 08:19:41,vxLkDcSABY,2,
2017-03-26 11:35:11,jCgwcqzvqf,2,
2017-05-01 15:04:05,NjMgRssFfE,1,52.9273218509
2017-05-23 03:00:18,TOkYYJguDo,2,
2017-02-01 23:13:25,wtcOqDsolH,1,23.5404835517
2017-12-27 03:07:33,cOiqXWQPSr,2,
2017-06-10 14:16:14,veKJxIGZBb,1,40.57252942
2017-10-30 04:55:55,hGKlGLlRxP,2,
2017-02-12 19:36:05,EEWRDwxVbt,1,15.808107949
2017-11-27 22:31:19,LsvqAoVjYj,2,
2017-06-02 01:27:16,NiikPmwarQ,2,
2017-04-23 13:31:46,uVYmSSAYKs,2,
2017-04-18 09:57:34,kyVYAdJnyc,1,43.3014792032
2017-06-30 06:30:06,fsLcbbiXZw,1,0.0303290053219
2017-06-29 05:45:45,yYxNpaMBRv,2,
2017-10-10 11:32:32,LsvqAoVjYj,2,
2017-03-15 20:28:56,iuwhjQvNqt,1,35.6164354179
2017-05-10 02:55:41,OHdpRZBGVw,2,
2017-08-02 02:21:11,NiaCxjRJCE,1,44.209428946
2017-02-15 13:27:50,uVYmSSAYKs,2,
2017-03-09 00:53:23,zofIMUyRHT,2,
2017-11-18 08:56:42,YJvyiZZKvz,1,45.0567245227
2017-04-11 04:43:18,aXZTfWzncw,2,
2017-09-25 13:31:50,mrNIZuRpSa,2,
2017-09-16 22:33:22,JLosSTdslk,2,
2017-09-10 22:20:23,xecistsbue,2,
2017-07-29 08:41:25,KcGmNJatIW,2,
2017-07-30 16:21:27,KvnyEMYCLn,1,37.9541367418
2017-05-10 15:36:50,hXZMuAswkh,2,
2017-05-27 21:56:25,mrNIZuRpSa,1,2.39132500881
2017-10-23 03:13:38,JLosSTdslk,1,47.495849091
2017-05-20 02:35:52,bjhnfGmcPz,2,
2017-11-07 23:01:12,JbBpVRkWHL,1,1.90710743449
2017-08-20 04:40:54,WRSzTCHuEy,2,
2017-12-27 22:49:04,NiikPmwarQ,1,0.597325829408
2017-02-05 08:25:57,wtcOqDsolH,1,99.8320090269
2017-09-09 14:28:38,GyHBBVnIxT,1,4.6684421505
2017-11-15 20:29:45,mrNIZuRpSa,2,
2017-03-13 14:22:19,jSjtepIhkg,1,29.9265096755
2017-11-10 06:45:35,rWjGhFuflE,2,
2017-01-13 16:25:36,JLosSTdslk,2,
2017-05-17 14:03:33,qRjLLYHAGD,1,69.2298984836
2017-04-11 13:41:09,RTfuMyfHrx,1,1.51514895135
2017-05-23 18:27:08,GyHBBVnIxT,2,
2017-06-28 17:33:34,aXZTfWzncw,2,
2017-09-11 18:53:31,ntLhiHboUs,1,1.62098250572
2017-10-07 15:30:51,pVhEwJhCYm,1,37.3367640516
2017-06-05 01:34:53,cTawABfNOn,2,
2017-02-17 19:38:48,bjhnfGmcPz,1,3.19152647481
2017-02-11 00:22:49,JbBpVRkWHL,2,
2017-12-25 21:54:51,HOfgnFfhoy,1,31.438378272
2017-02-16 06:28:29,vxLkDcSABY,2,
2017-10-01 14:40:00,qRjLLYHAGD,1,98.3503851815
2017-04-22 08:21:43,fjEmyZoUec,2,
2017-09-24 17:55:36,jCgwcqzvqf,2,
2017-04-18 11:18:14,nXJEhxUecR,2,
2017-11-10 20:35:26,xpedRuawsA,1,17.9501865482
2017-07-28 10:20:38,BkpVRngcvN,2,
2017-10-15 07:58:22,VTZswSrFNA,1,11.9029728054
2017-11-02 14:43:20,ikCYQBrzCK,1,17.3864624957
2017-05-19 15:27:23,tHjFgYzzVM,2,
2017-06-08 04:28:58,wMnHyLAxbW,1,55.5211592138
2017-10-20 04:47:52,ZmSBTrdKMP,1,4.0910655153
2017-05-22 13:24:57,DJEsHCQcZA,2,
2017-02-19 07:54:15,ikCYQBrzCK,1,40.4235850361
2017-08-10 02:17:23,wMnHyLAxbW,1,98.4788293972
2017-03-04 18:23:54,XrjKOHPRwp,1,30.8342163763
2017-12-23 02:59:13,xjMZKTJnxA,1,0.0031393942563
2017-02-23 12:18:49,wMnHyLAxbW,1,20.3899695743
2017-01-27 22:14:44,pQHOsGJUnj,1,62.7234099957
2017-09-16 13:44:45,xpedRuawsA,1,56.0569595616
2017-12-18 03:21:55,eJcwGNrZsn,2,
2017-07-20 18:09:12,OHdpRZBGVw,1,11.2226362705
2017-01-11 03:40:54,akJCrpiQBb,1,14.663344575
2017-06-15 09:09:12,yXOYqeKVqc,2,
2017-09-12 14:32:17,ufzSoKINSK,2,
2017-11-05 14:04:21,ikCYQBrzCK,1,37.0994883389
2017-04-07 10:27:18,LeoZbajqKq,2,
2017-06-21 15:13:59,DJEsHCQcZA,1,1.98310687883
2017-09-09 16:46:02,aXZTfWzncw,2,
2017-12-28 22:53:12,KvnyEMYCLn,2,
2017-04-17 18:16:44,LsvqAoVjYj,2,
2017-04-28 11:32:47,NjMgRssFfE,2,
2017-12-08 08:13:38,ZmSBTrdKMP,2,
2017-08-02 23:24:39,uVYmSSAYKs,2,
2017-08-06 06:48:33,iuMQcpcynr,1,53.3349594711
2017-12-25 11:29:29,GsEowhbetF,1,81.2842603026
2017-07-30 07:20:36,hXZMuAswkh,1,0.832520775299
2017-03-17 13:32:55,GyHBBVnIxT,2,
2017-09-26 12:23:59,ZfYpMASTeY,1,54.2980199487
2017-12-31 19:47:30,YJvyiZZKvz,1,90.2843810129
2017-11-18 01:23:11,zYFCGGvXKf,1,23.4924632059
2017-07-11 01:37:15,JLosSTdslk,1,11.6968386699
2017-09-03 05:41:21,CnrwizfFke,1,0.557157475782
2017-01-11 18:59:37,wVRxMIzCPT,2,
2017-06-18 10:19:12,bjhnfGmcPz,2,
2017-09-19 14:43:54,IuWTOPIZnY,1,13.8991270913
2017-08-05 11:44:11,vxLkDcSABY,2,
2017-11-24 10:28:32,wtcOqDsolH,2,
2017-06-24 10:04:23,XErhyEkyRs,2,
2017-10-14 19:01:24,rWjGhFuflE,2,
2017-02-23 04:08:04,XJcOcoJajb,2,
2017-10-27 02:29:45,hfcSsoACfE,2,
2017-06-26 09:44:21,LZGofzSsoj,1,4.39204743608
2017-12-20 07:18:47,KvnyEMYCLn,2,
2017-05-22 19:31:08,exeRWOtOiR,2,
2017-02-26 03:38:11,eJcwGNrZsn,2,
2017-05-27 06:00:09,vgruEUwyjn,2,
2017-03-23 19:08:46,qbYlkrWkSF,1,22.1591827054
2017-09-25 02:48:55,hfcSsoACfE,1,58.2727298097
2017-07-12 17:35:59,vyjtCWKGyJ,1,2.58735772174
2017-11-18 02:12:18,NiikPmwarQ,1,2.81072560159
2017-06-09 15:32:33,ZfYpMASTeY,1,52.7747829521
2017-10-19 21:03:42,WfxigeseOW,1,77.2834327755
2017-08-07 22:00:32,EEWRDwxVbt,2,
2017-06-01 19:14:54,exeRWOtOiR,2,
2017-11-23 19:21:08,iuMQcpcynr,2,
2017-07-20 15:19:34,BQVAfGTlmk,2,
2017-11-30 03:28:24,mEFDYBkZSB,1,71.448457981
2017-11-14 15:12:27,xjMZKTJnxA,1,66.8556028278
2017-09-21 02:20:15,XErhyEkyRs,2,
2017-01-18 19:19:06,OHdpRZBGVw,1,80.9768018152
2017-05-22 20:17:52,HOfgnFfhoy,1,2.52556726491
2017-09-21 20:58:32,fOreRDxxKJ,1,39.434593253
2017-11-25 00:53:59,nXJEhxUecR,2,
2017-04-06 16:34:14,RTfuMyfHrx,2,
2017-06-25 09:43:04,ufzSoKINSK,1,16.3455814117
2017-03-01 22:45:00,iuwhjQvNqt,2,
2017-06-14 15:17:16,NhVaiwjRuw,2,
2017-07-26 06:13:48,nXJEhxUecR,2,
2017-06-04 23:27:32,XrjKOHPRwp,1,30.6510272366
2017-07-23 21:10:13,wMnHyLAxbW,1,37.20753786
2017-02-18 13:42:08,cTawABfNOn,2,
2017-06-14 12:20:34,DJEsHCQcZA,2,
2017-12-29 20:29:41,CQXFcdTPPB,1,2.07722544368
2017-11-07 20:16:12,EEWRDwxVbt,2,
2017-07-03 04:46:17,ZfYpMASTeY,1,70.7234602591
2017-05-04 14:46:29,DJEsHCQcZA,1,0.0609296588284
2017-01-02 14:13:11,HOfgnFfhoy,2,
2017-11-19 04:52:12,BQVAfGTlmk,2,
2017-05-02 07:32:21,JLosSTdslk,1,22.655389277
2017-07-01 05:12:10,LZGofzSsoj,2,
2017-03-24 07:02:29,pQHOsGJUnj,2,
2017-12-18 01:04:58,NjMgRssFfE,2,
2017-12-08 07:36:33,WRSzTCHuEy,1,36.5700785365
2017-02-05 01:07:30,tHjFgYzzVM,2,
2017-03-27 09:41:55,tHjFgYzzVM,1,40.8227339656
2017-06-06 08:23:52,XJcOcoJajb,1,43.9368157317
2017-11-14 07:52:08,ufzSoKINSK,1,35.5810999288
2017-09-17 03:32:27,JLosSTdslk,2,
2017-11-20 14:25:14,vyjtCWKGyJ,2,
2017-02-07 08:58:32,aXZTfWzncw,2,
2017-08-16 13:36:15,rWjGhFuflE,1,3.68287033228
2017-07-05 22:04:48,aAZKibToFK,2,
2017-08-27 22:23:00,vxLkDcSABY,2,
2017-10-02 23:46:26,NiaCxjRJCE,2,
2017-09-17 11:15:49,NjMgRssFfE,1,17.3737480224
2017-02-15 12:06:32,LeoZbajqKq,2,
2017-01-16 17:48:30,rWjGhFuflE,2,
2017-07-06 07:52:40,GsEowhbetF,2,
2017-07-26 20:00:07,ZmSBTrdKMP,2,
2017-10-27 16:05:09,hXZMuAswkh,2,
2017-11-04 14:57:21,GsEowhbetF,1,62.6100277161
2017-08-26 17:44:32,xiZRPONgbK,2,
2017-12-11 04:22:20,JbBpVRkWHL,2,
2017-12-06 01:04:02,cOiqXWQPSr,1,4.25512341732
2017-01-04 13:50:40,cTawABfNOn,1,88.5337889081
2017-06-07 19:49:23,nXJEhxUecR,2,
2017-03-04 01:24:40,xcjSyDBmNQ,2,
2017-02-03 18:02:19,veKJxIGZBb,1,18.3833156544
2017-10-06 07:07:36,JfBpYnIjNm,2,
2017-08-09 22:40:19,hGKlGLlRxP,1,19.476814386
2017-09-16 13:15:42,BQVAfGTlmk,1,2.57963030563
2017-07-03 05:09:24,JLosSTdslk,1,6.82987720679
2017-08-18 20:48:34,akJCrpiQBb,1,5.68947921333
2017-04-26 11:47:53,qbYlkrWkSF,2,
2017-07-02 07:03:06,IgUkuBKCdf,1,10.0154537331
2017-03-08 05:30:03,OstOjCcgrB,1,83.8252774151
2017-04-04 02:36:42,bjhnfGmcPz,2,
2017-07-31 14:57:18,ntLhiHboUs,2,
2017-08-13 18:33:58,xjMZKTJnxA,2,
2017-06-24 03:47:24,JbBpVRkWHL,2,
2017-10-15 08:36:21,pZNxDswcgf,1,86.8429332457
2017-12-21 17:08:10,pVhEwJhCYm,2,
2017-09-01 21:35:40,uVYmSSAYKs,2,
2017-03-27 05:27:06,ZmSBTrdKMP,1,7.94853475727
2017-07-19 08:30:46,BQVAfGTlmk,2,
2017-02-06 11:10:59,vxLkDcSABY,1,48.4945632977
2017-06-02 07:29:02,wMnHyLAxbW,2,
2017-03-20 20:19:59,NhVaiwjRuw,2,
2017-01-14 02:49:51,CnrwizfFke,2,
2017-12-28 23:02:43,eJcwGNrZsn,2,
2017-12-20 14:44:52,GyHBBVnIxT,1,31.7691627476
2017-05-01 01:59:59,zofIMUyRHT,2,
2017-10-06 07:29:52,veKJxIGZBb,1,22.8184874303
2017-10-25 21:33:58,LsvqAoVjYj,2,
2017-09-09 04:24:08,YJvyiZZKvz,1,27.7000362132
2017-06-15 00:08:25,cOiqXWQPSr,1,4.95946666559
2017-07-03 21:33:40,KcGmNJatIW,2,
2017-11-29 13:36:05,vgruEUwyjn,2,
2017-11-22 13:36:18,exeRWOtOiR,2,
2017-03-24 11:40:20,zYFCGGvXKf,1,37.4712258087
2017-02-28 00:14:54,ikCYQBrzCK,2,
2017-08-03 12:16:30,yVkCVLCPNo,2,
2017-09-02 14:10:37,BQVAfGTlmk,1,81.0721617616
2017-02-16 10:04:51,NiikPmwarQ,2,
2017-12-16 19:07:14,NiaCxjRJCE,1,40.3455172836
2017-04-21 08:44:08,zHAPuqHqFj,2,
2017-08-13 15:08:20,JfBpYnIjNm,1,18.4373006233
2017-10-23 08:52:29,mnkMpXCzyh,2,
2017-06-14 05:52:54,IiQxbmjgqg,1,5.74597660278
2017-01-28 15:29:37,uVYmSSAYKs,1,75.4303368171
2017-01-26 22:15:23,BzzlZXqjNG,1,54.8218446908
2017-06-23 22:12:37,RTfuMyfHrx,1,4.20028420673
2017-11-04 08:33:11,rWjGhFuflE,1,0.0238646018256
2017-01-23 02:02:50,GyHBBVnIxT,1,19.1059419705
2017-04-17 07:49:57,fsLcbbiXZw,1,41.1662494851
2017-08-27 10:42:08,xiZRPONgbK,2,
2017-09-20 21:21:45,zofIMUyRHT,2,
2017-01-15 03:45:22,rWjGhFuflE,2,
2017-08-24 00:57:15,hfcSsoACfE,2,
2017-09-07 04:59:26,qRjLLYHAGD,1,73.2049332348
2017-01-19 23:08:45,NiikPmwarQ,1,10.7049173259
2017-10-03 12:19:52,XJcOcoJajb,1,77.0288226066
2017-01-29 09:02:55,fOreRDxxKJ,2,
2017-11-28 01:32:49,wVRxMIzCPT,1,0.738485484043
2017-08-06 22:42:50,xcjSyDBmNQ,2,
2017-03-01 02:32:40,xcjSyDBmNQ,2,
2017-07-17 07:16:08,hXZMuAswkh,2,
2017-04-26 11:04:22,NjMgRssFfE,1,15.7871049095
2017-01-23 23:23:27,TOkYYJguDo,2,
2017-12-21 13:31:36,vgruEUwyjn,2,
2017-08-09 19:49:50,NhVaiwjRuw,2,
2017-05-11 01:15:01,vgruEUwyjn,2,
2017-05-31 23:47:07,ikCYQBrzCK,2,
2017-07-23 13:59:24,aAZKibToFK,2,
2017-04-03 21:19:47,iZeFJxWTCT,2,
2017-08-05 08:37:12,LeoZbajqKq,2,
2017-12-04 13:39:43,MVPAYdkCml,2,
2017-03-27 10:14:53,EQIqPtVVAt,1,14.4259953458
2017-10-17 01:12:18,NiaCxjRJCE,2,
2017-09-07 07:36:39,yXOYqeKVqc,2,
2017-07-10 03:59:43,mnkMpXCzyh,1,95.0343787913
2017-03-10 05:58:19,mEFDYBkZSB,2,
2017-03-17 00:36:58,XrjKOHPRwp,1,11.8240342048
2017-01-28 21:17:36,akJCrpiQBb,1,60.3760261018
2017-10-29 21:36:44,xecistsbue,2,
2017-08-15 19:16:23,EQIqPtVVAt,1,85.4898867331
2017-09-08 10:18:01,ufzSoKINSK,1,50.2537649723
2017-11-16 04:32:30,fsLcbbiXZw,2,
2017-04-03 12:23:24,xcjSyDBmNQ,1,44.0751595596
2017-09-23 20:04:17,ikCYQBrzCK,2,
2017-03-07 01:07:37,sYxDSpRCXa,2,
2017-12-10 03:59:22,iuwhjQvNqt,2,
2017-05-26 11:46:33,BLJlTHnLpU,2,
2017-12-23 14:41:13,NiaCxjRJCE,1,1.83825012912
2017-11-10 18:33:49,SoQWVgXXKe,1,0.125746647817
2017-08-11 20:23:21,GsEowhbetF,2,
2017-07-04 05:35:14,cOiqXWQPSr,1,53.5198303698
2017-12-13 02:23:53,NiaCxjRJCE,2,
2017-07-06 01:13:41,CQXFcdTPPB,2,
2017-01-17 17:15:51,LeoZbajqKq,2,
2017-07-14 03:16:31,rWjGhFuflE,1,24.1323613399
2017-03-04 21:41:25,cTawABfNOn,1,66.0859890918
2017-09-02 22:03:32,xjMZKTJnxA,2,
2017-08-23 02:18:42,xiZRPONgbK,2,
2017-12-28 03:23:53,XJcOcoJajb,2,
2017-08-26 08:48:00,exeRWOtOiR,2,
2017-12-10 03:45:32,BLJlTHnLpU,1,84.9236282699
2017-05-20 13:09:56,ufzSoKINSK,1,4.88810466194
2017-07-18 22:09:16,JfBpYnIjNm,1,75.1731687693
2017-11-02 04:50:29,wMnHyLAxbW,1,0.110288600863
2017-12-17 00:44:01,nXJEhxUecR,1,1.44955730308
2017-12-25 11:06:00,WRSzTCHuEy,2,
2017-12-05 12:34:35,ufzSoKINSK,2,
2017-12-28 02:01:16,VbUhCXNwmG,1,10.2796056611
2017-01-18 07:39:20,KvnyEMYCLn,2,
2017-05-16 20:43:42,akJCrpiQBb,1,23.1885219069
2017-10-06 05:40:49,veKJxIGZBb,1,49.8477333249
2017-03-28 00:12:28,exeRWOtOiR,2,
2017-02-14 05:19:23,jSjtepIhkg,2,
2017-01-10 02:44:12,DJEsHCQcZA,1,0.191495404665
2017-11-24 03:40:23,aXZTfWzncw,1,85.6104140446
2017-10-26 02:46:32,mrNIZuRpSa,1,11.9960533522
2017-09-08 12:17:14,fjEmyZoUec,2,
2017-07-16 18:44:43,JLosSTdslk,1,83.3650626217
2017-11-03 00:30:20,xjMZKTJnxA,2,
2017-07-08 02:47:08,NiikPmwarQ,1,92.3689612835
2017-07-14 07:41:27,aXZTfWzncw,2,
2017-05-16 10:34:12,VTZswSrFNA,1,58.2299426413
2017-08-25 10:43:54,BLJlTHnLpU,1,0.0138670742759
2017-05-14 13:42:57,AmJEmwhynS,1,21.4176281714
2017-06-09 04:14:22,LsvqAoVjYj,1,11.9275512639
2017-03-31 23:54:37,aAZKibToFK,2,
2017-11-05 22:14:03,aAZKibToFK,2,
2017-08-30 07:32:49,exeRWOtOiR,2,
2017-08-27 00:51:12,zofIMUyRHT,2,
2017-08-21 04:11:03,jSjtepIhkg,1,80.5656510468
2017-10-31 12:01:34,OHdpRZBGVw,2,
2017-12-18 08:58:44,RTfuMyfHrx,1,4.96664273102
2017-08-25 19:41:22,BLJlTHnLpU,1,6.07975557047
2017-06-25 23:05:22,ntLhiHboUs,1,10.0365956548
2017-04-24 00:41:11,vgruEUwyjn,1,35.9158071282
2017-09-24 21:25:59,XJcOcoJajb,1,40.6257524608
2017-03-18 16:59:32,jCgwcqzvqf,1,34.6888602487
2017-01-02 04:39:59,iuwhjQvNqt,1,34.2109061161
2017-09-10 07:21:56,xecistsbue,2,
2017-12-16 17:55:31,kyVYAdJnyc,1,74.6218458669
2017-03-07 10:43:41,yYxNpaMBRv,2,
2017-06-13 04:48:10,exeRWOtOiR,2,
2017-06-27 04:49:20,bjhnfGmcPz,1,5.4557088883
2017-06-01 07:55:50,mnkMpXCzyh,2,
2017-04-22 08:01:56,wtcOqDsolH,2,
2017-11-02 17:06:43,NhVaiwjRuw,2,
2017-10-09 14:45:11,pVhEwJhCYm,2,
2017-04-10 02:27:26,sYxDSpRCXa,2,
2017-10-12 20:03:31,iZeFJxWTCT,2,
2017-11-24 00:03:19,exeRWOtOiR,2,
2017-01-18 04:13:23,vgruEUwyjn,2,
2017-05-21 18:30:22,BLJlTHnLpU,2,
2017-06-29 20:04:32,ufzSoKINSK,2,
2017-11-09 03:24:53,mnkMpXCzyh,1,15.6485728482
2017-08-04 18:56:27,ZmSBTrdKMP,2,
2017-09-08 02:44:52,hfcSsoACfE,2,
2017-02-10 04:21:40,vxLkDcSABY,2,
2017-06-06 12:13:49,qbYlkrWkSF,2,
2017-11-28 07:10:08,WRSzTCHuEy,2,
2017-06-18 09:38:03,bjhnfGmcPz,2,
2017-11-23 07:21:33,SoQWVgXXKe,2,
2017-08-27 02:04:41,IgUkuBKCdf,1,53.5903492866
2017-11-22 15:15:17,BQVAfGTlmk,2,
2017-04-12 22:03:21,hXZMuAswkh,1,35.3818056279
2017-06-11 05:22:13,NjMgRssFfE,2,
2017-11-06 07:38:50,KcGmNJatIW,2,
2017-12-13 13:17:42,vgruEUwyjn,1,11.7839078685
2017-08-20 02:29:44,fsLcbbiXZw,1,13.9350084975
2017-03-07 20:42:53,rWjGhFuflE,1,2.96993975602
2017-11-02 18:53:27,bjhnfGmcPz,2,
2017-01-24 21:09:44,hXZMuAswkh,2,
2017-04-02 03:21:25,mEFDYBkZSB,2,
2017-02-16 04:56:46,EEWRDwxVbt,1,3.61207437428
2017-02-08 02:29:02,JLosSTdslk,1,7.83473905399
2017-03-01 08:42:57,jCgwcqzvqf,2,
2017-04-04 19:09:47,qbYlkrWkSF,1,1.2440059202
2017-04-17 21:38:26,pVhEwJhCYm,1,65.2011328986
2017-11-05 19:42:31,XErhyEkyRs,2,
2017-03-08 18:47:18,bpRsNVMlhq,2,
2017-05-12 00:12:18,IiQxbmjgqg,2,
2017-02-25 07:55:23,OstOjCcgrB,1,15.1819952389
2017-08-16 17:07:01,pQHOsGJUnj,1,44.3737111889
2017-07-02 09:21:03,SoQWVgXXKe,2,
2017-06-29 18:46:48,fsLcbbiXZw,1,14.6309187759
2017-05-26 05:12:35,hfcSsoACfE,2,
2017-05-30 16:51:54,pVhEwJhCYm,1,21.6135762325
2017-12-20 06:20:28,SoQWVgXXKe,1,5.71409855388
2017-07-24 00:03:28,IgUkuBKCdf,2,
2017-01-24 12:43:38,qRjLLYHAGD,1,66.6337869969
2017-11-11 13:59:50,EEWRDwxVbt,1,29.0449003404
2017-02-11 06:30:44,XErhyEkyRs,2,
2017-05-31 09:48:45,pZNxDswcgf,2,
2017-02-26 21:02:41,fsLcbbiXZw,1,11.3760980291
2017-04-21 16:19:23,yVkCVLCPNo,2,
2017-04-07 15:47:27,yVkCVLCPNo,1,30.9285401952
2017-04-09 03:02:58,hGKlGLlRxP,1,28.8086933298
2017-11-01 07:01:52,eJcwGNrZsn,2,
2017-12-07 14:15:13,XJcOcoJajb,2,
2017-05-31 02:47:37,veKJxIGZBb,2,
2017-02-27 05:23:59,BzzlZXqjNG,1,0.836471538484
2017-03-19 18:22:31,vgruEUwyjn,1,40.3660801763
2017-11-16 10:02:31,JbBpVRkWHL,2,
2017-12-27 00:49:49,zofIMUyRHT,1,14.2143921051
2017-04-16 18:43:51,xpedRuawsA,1,8.47744679884
2017-10-12 02:09:59,xecistsbue,1,0.63568294415
2017-02-19 01:06:09,mEFDYBkZSB,1,1.73097569596
2017-09-04 13:26:00,vgruEUwyjn,1,20.0182204827
2017-01-24 20:58:38,kyVYAdJnyc,1,87.0079809508
2017-07-05 02:37:00,XErhyEkyRs,1,5.14085342409
2017-05-17 09:14:59,XJcOcoJajb,2,
2017-05-26 19:19:10,cOiqXWQPSr,2,
2017-10-19 16:15:32,NKwkHPdkLy,2,
2017-08-13 03:28:24,tHjFgYzzVM,2,
2017-06-26 06:12:10,EQIqPtVVAt,1,2.38100958584
2017-11-17 19:03:35,XErhyEkyRs,1,2.88266140241
2017-11-09 15:04:54,LeoZbajqKq,1,55.9988059311
2017-07-16 04:57:57,iZeFJxWTCT,1,61.802410106
2017-07-10 07:34:55,CQXFcdTPPB,2,
2017-10-07 15:43:25,LsvqAoVjYj,1,46.393316508
2017-08-08 11:42:50,xiZRPONgbK,1,99.8001999412
2017-12-23 05:24:53,YJvyiZZKvz,1,18.3525768005
2017-10-29 04:28:51,aXZTfWzncw,2,
2017-01-06 19:54:21,sYxDSpRCXa,2,
2017-03-28 11:25:57,IiQxbmjgqg,2,
2017-12-02 00:10:22,OstOjCcgrB,2,
2017-12-24 15:19:54,uVYmSSAYKs,2,
2017-08-27 23:35:20,wMnHyLAxbW,2,
2017-05-17 07:55:36,fOreRDxxKJ,1,21.5382342751
2017-08-24 20:03:24,HOfgnFfhoy,2,
2017-09-06 20:54:52,xcjSyDBmNQ,2,
2017-05-13 11:59:55,WRSzTCHuEy,2,
2017-09-20 08:10:02,OstOjCcgrB,2,
2017-06-16 17:35:39,IiQxbmjgqg,2,
2017-12-17 20:26:27,yVkCVLCPNo,2,
2017-12-10 11:24:31,pQHOsGJUnj,2,
2017-11-11 15:38:53,CQXFcdTPPB,1,87.5467878242
2017-04-26 22:36:55,ZfYpMASTeY,1,9.99657284192
2017-11-23 01:17:04,MVPAYdkCml,2,
2017-07-14 08:46:15,xiZRPONgbK,1,88.2078429368
2017-01-08 07:35:51,NjMgRssFfE,1,0.0147824882337
2017-01-20 04:18:54,ikCYQBrzCK,2,
2017-05-22 19:59:34,hfcSsoACfE,1,68.5721316403
2017-03-10 02:07:21,exeRWOtOiR,1,84.1465117834
2017-09-03 05:41:11,CnrwizfFke,1,0.137938640422
2017-12-01 00:07:18,XrjKOHPRwp,1,1.508468189
2017-10-27 06:40:42,qRjLLYHAGD,1,12.471614815
2017-01-29 10:59:21,NiaCxjRJCE,1,0.332716950343
2017-10-01 04:53:19,XJcOcoJajb,1,41.3506885616
2017-11-28 08:58:36,vgruEUwyjn,1,20.8594382358
2017-02-12 01:03:40,yYxNpaMBRv,1,11.8617334451
2017-04-16 22:26:18,NKwkHPdkLy,2,
2017-02-21 13:45:00,LeoZbajqKq,1,70.0562907651
2017-01-13 09:49:28,fOreRDxxKJ,1,28.1794634467
2017-10-05 16:21:09,cTawABfNOn,2,
2017-11-09 11:24:59,xiZRPONgbK,1,89.9359751907
2017-04-28 05:05:16,YJvyiZZKvz,1,72.2754477003
2017-07-16 22:05:14,rWjGhFuflE,1,48.6532280536
2017-05-01 00:39:23,XrjKOHPRwp,2,
2017-02-03 16:02:35,ZfYpMASTeY,2,
2017-09-10 11:34:58,YJvyiZZKvz,2,
2017-05-25 13:45:47,iuMQcpcynr,1,55.7764561375
2017-01-27 18:03:42,iZeFJxWTCT,2,
2017-08-16 18:34:08,sYxDSpRCXa,1,57.6600649532
2017-03-14 19:53:13,AmJEmwhynS,1,4.12675636934
2017-01-07 23:52:01,pZNxDswcgf,1,19.6065366894
2017-06-02 13:28:57,pQHOsGJUnj,1,43.7316710334
2017-08-19 16:17:23,xecistsbue,1,11.2323651301
2017-05-25 08:12:59,CQXFcdTPPB,2,
2017-10-28 20:25:27,DJEsHCQcZA,1,3.58672984271
2017-03-09 06:42:12,xjMZKTJnxA,1,80.1918473224
2017-08-22 08:30:28,qRjLLYHAGD,1,7.1131776941
2017-08-23 16:26:57,xiZRPONgbK,2,
2017-12-18 15:07:21,akJCrpiQBb,2,
2017-05-21 05:47:50,XJcOcoJajb,1,0.226333310509
2017-05-03 10:27:56,vxLkDcSABY,2,
2017-04-19 03:40:47,NKwkHPdkLy,1,24.8878629476
2017-05-09 15:06:27,HOfgnFfhoy,1,11.9945852822
2017-07-27 03:19:11,XrjKOHPRwp,2,
2017-10-16 19:59:42,wtcOqDsolH,1,74.3701255586
2017-06-08 18:43:20,bjhnfGmcPz,1,45.0450613209
2017-06-19 00:50:51,CQXFcdTPPB,2,
2017-09-12 03:06:54,mnkMpXCzyh,2,
2017-10-02 07:22:21,VbUhCXNwmG,2,
2017-03-18 02:41:56,vyjtCWKGyJ,2,
2017-07-30 23:16:45,nXJEhxUecR,2,
2017-10-17 09:16:10,TOkYYJguDo,2,
2017-03-30 22:15:21,SoQWVgXXKe,2,
2017-08-09 09:58:41,fjEmyZoUec,2,
2017-09-02 08:05:35,NhVaiwjRuw,2,
2017-01-02 19:05:51,KvnyEMYCLn,1,73.0509891198
2017-11-18 22:43:50,ikCYQBrzCK,1,86.0353666722
2017-10-11 15:17:10,XJcOcoJajb,1,40.3010720423
2017-06-21 23:49:36,ZfYpMASTeY,1,44.7362412836
2017-07-15 06:03:14,xiZRPONgbK,2,
2017-05-18 16:14:42,YJvyiZZKvz,2,
2017-03-29 19:59:40,hfcSsoACfE,2,
2017-08-30 15:28:07,WfxigeseOW,2,
2017-12-30 19:56:06,cTawABfNOn,1,94.3052047714
2017-12-12 04:28:44,NhVaiwjRuw,2,
2017-11-17 07:13:03,NiaCxjRJCE,1,28.1000034887
2017-07-05 08:49:55,eJcwGNrZsn,1,4.65481765367
2017-07-12 09:12:08,wVRxMIzCPT,1,4.44202424823
2017-12-03 12:18:41,mEFDYBkZSB,2,
2017-11-18 19:31:31,EEWRDwxVbt,1,7.61295594067
